index,bacteria,chemical,concentration,model,t_min,t_max,t_range,y_min,y_max_data,y_mean,y_std,y_range,y_mean_adjusted,y_std_adjusted,auc_per_hour,y0,ymax,mu_max,h0,t_lag,r_squared,delta_y_max,delta_nu_max,delta_t_lag,delta_auc_per_hour,delta_sum,delta_y_max_norm,delta_nu_max_norm,delta_t_lag_norm,delta_auc_per_hour_norm,delta_sum_norm
487,Clostridium hylemonae DSM 15053,DETA NONOate,10,fit_baranyi_model,0.0,72.0,72.0,0.05633,0.82033,0.62423,0.26973,0.764,0.5679,0.26973,0.62487,0.04388,0.77835,0.42487,6.00983,14.14504,0.98833,0.15300000000000002,-0.027319999999999955,-1.264990000000001,0.12101000000000006,-1.0183000000000009,1.7470401430840263,0.388745450112826,1.2217211406186086,1.890851709397344,5.248358443212805
488,Clostridium hylemonae DSM 15053,DETA NONOate,100,fit_baranyi_model,0.0,72.0,72.0,0.04567,0.83633,0.51089,0.3281,0.79066,0.46522,0.3281,0.51105,0.04712,0.77549,0.46168,11.69529,25.33227,0.99109,0.16900000000000004,0.009489999999999998,9.92224,0.00719000000000003,10.10792,1.8263007900669166,0.7026139735232847,-0.16797642343011437,0.9120868279364441,3.273025168096531
489,Clostridium hylemonae DSM 15053,DETA NONOate,500,fit_baranyi_model,0.0,72.0,72.0,0.039,0.79367,0.40754,0.32463,0.75467,0.36854,0.32463,0.40748,0.04121,0.73475,0.4496,14.92283,33.19111,0.996,0.12634,-0.002589999999999981,17.781080000000003,-0.09637999999999997,17.808450000000004,1.6067910825734049,0.5338837385351195,-0.5231517341933332,-0.11557502522183609,1.5019480616933552
490,Clostridium hylemonae DSM 15053,Spermine NONOate,1,fit_baranyi_model,0.0,72.0,72.0,0.053,0.772,0.54737,0.24834,0.719,0.49437,0.24834,0.54773,0.04302,0.69787,0.36018,5.59204,15.52574,0.96567,0.10467000000000004,-0.09200999999999998,0.11570999999999998,0.043870000000000076,0.17224000000000012,1.4977448009984995,0.061425505889327936,0.7348451239379914,1.231936985361955,3.525952416187774
491,Clostridium hylemonae DSM 15053,Spermine NONOate,10,fit_baranyi_model,0.0,72.0,72.0,0.04533,0.81167,0.47719,0.30646,0.76634,0.43186,0.30646,0.47727,0.04541,0.72064,0.49135,12.40003,25.23684,0.98164,0.14434000000000002,0.03916000000000003,9.82681,-0.026589999999999947,9.98372,1.7151169952906615,0.8903280782502875,-0.1484288743792329,0.47362801888237954,2.9306442180440953
492,Clostridium hylemonae DSM 15053,Spermine NONOate,100,fit_baranyi_model,0.0,72.0,72.0,0.04667,0.882,0.46982,0.35546,0.83533,0.42315,0.35546,0.46982,0.04794,0.80688,0.47938,14.94283,31.1713,0.99279,0.21467000000000003,0.027189999999999992,15.761269999999998,-0.03403999999999996,15.96909,1.9919770350770523,0.8078945204497668,-0.42182094852862245,0.3632484758076512,2.7412990828058477
493,Clostridium hylemonae DSM 15053,Spermine NONOate,500,fit_baranyi_model,0.0,72.0,72.0,0.04867,0.80933,0.35238,0.31292,0.76066,0.30371,0.31292,0.35207,0.05318,0.71522,0.54375,21.13191,38.86358,0.99403,0.14200000000000002,0.09155999999999997,23.45355,-0.15178999999999998,23.535320000000002,1.6967958110436747,1.139657399360872,-0.7113399210450994,-0.28884303134428324,1.8362702580151642
1105,Clostridium leptum DSM 753,DEA NONOate,1,fit_baranyi_model,0.0,48.0,48.0,0.07267,0.38333,0.14351,0.10113,0.31066,0.07084,0.10113,0.14306,0.0714,0.38975,0.26272,9.67077,36.81007,0.99824,0.22866,0.1142,3.4842800000000054,0.03964999999999999,3.8667900000000053,2.015274732568648,1.2252021234989667,0.126972178056038,1.1894662799614115,4.556915314085065
1106,Clostridium leptum DSM 753,DEA NONOate,10,fit_baranyi_model,0.0,48.0,48.0,0.07233,0.077,0.07349,0.00077,0.00467,0.00116,0.00077,0.07348,0.07692,0.07319,0.0,0.0,48.0,0.83028,-0.07767,-0.14852,14.674210000000002,-0.02993,14.418090000000001,0.0009308387074834183,-0.1701847241123691,-0.37628274378462395,0.4362262042195579,-0.10931042496995175
1107,Clostridium leptum DSM 753,DEA NONOate,100,fit_baranyi_model,0.0,48.0,48.0,0.07167,0.07533,0.07282,0.00051,0.00366,0.00115,0.00051,0.07281,0.07502,0.07268,0.0,0.0,48.0,0.58871,-0.07934000000000001,-0.14852,14.674210000000002,-0.030600000000000002,14.415750000000003,-0.013874803414664072,-0.1701847241123691,-0.37628274378462395,0.42243417687959156,-0.1379080944320656
1108,Clostridium leptum DSM 753,DEA NONOate,500,fit_baranyi_model,0.0,48.0,48.0,0.06667,0.06933,0.06764,0.00054,0.00266,0.00097,0.00054,0.06763,0.06858,0.0673,0.0,2.98122,48.0,0.6631,-0.08534,-0.14852,14.674210000000002,-0.035780000000000006,14.404570000000001,-0.05023062260440814,-0.1701847241123691,-0.37628274378462395,0.33340879985004407,-0.26328929065135714
1110,Clostridium leptum DSM 753,DETA NONOate,1,fit_baranyi_model,0.0,48.0,48.0,0.07,0.075,0.07104,0.00072,0.005,0.00104,0.00072,0.07104,0.0745,0.0708,0.0,0.0,48.0,0.79711,-0.07967,-0.14852,14.674210000000002,-0.032369999999999996,14.413650000000002,-0.016679923343600054,-0.1701847241123691,-0.37628274378462395,0.3979179193672613,-0.1652294718733318
1111,Clostridium leptum DSM 753,DETA NONOate,10,fit_baranyi_model,0.0,48.0,48.0,0.07267,0.07767,0.07373,0.00078,0.005,0.00106,0.00078,0.07372,0.07714,0.0734,0.0,0.0,48.0,0.85594,-0.077,-0.14852,14.674210000000002,-0.029690000000000008,14.419000000000002,0.00739844625332699,-0.1701847241123691,-0.37628274378462395,0.44176584211016345,-0.09730317953350254
1112,Clostridium leptum DSM 753,DETA NONOate,100,fit_baranyi_model,0.0,48.0,48.0,0.071,0.07567,0.07223,0.00083,0.00467,0.00123,0.00083,0.07222,0.07518,0.07183,0.0,0.49406,48.0,0.84989,-0.079,-0.14852,14.674210000000002,-0.031189999999999996,14.415500000000002,-0.008782093827594135,-0.1701847241123691,-0.37628274378462395,0.41153445690731044,-0.14371510481727673
1113,Clostridium leptum DSM 753,DETA NONOate,500,fit_baranyi_model,0.0,48.0,48.0,0.06867,0.072,0.07071,0.00054,0.00333,0.00204,0.00054,0.07071,0.06945,0.07091,0.63438,4.05458,6.39144,0.6317,-0.08267000000000001,0.48586000000000007,-26.93435,-0.03270000000000001,-26.56386,-0.031630770677933365,2.0631635281768594,2.19228251823381,0.38579750519063744,4.609612780923373
1114,Clostridium leptum DSM 753,Spermine NONOate,1,fit_baranyi_model,0.0,48.0,48.0,0.07933,0.082,0.08037,0.00056,0.00267,0.00104,0.00056,0.08037,0.08018,0.08229,0.25787,11.67565,45.27792,0.39565,-0.07267,0.10934999999999997,11.952130000000004,-0.023040000000000005,11.965770000000004,0.04141260138064336,1.1986291606872108,-0.28080060485047464,0.5125063259450389,1.4717474831624182
1115,Clostridium leptum DSM 753,Spermine NONOate,10,fit_baranyi_model,0.0,48.0,48.0,0.09,0.09867,0.09281,0.00229,0.00867,0.00281,0.00229,0.0928,0.09082,0.09923,0.15211,5.74678,37.77964,0.94862,-0.05600000000000001,0.003589999999999982,4.453850000000003,-0.010610000000000008,4.390830000000003,0.13233003461401965,0.636161720343203,0.08199440709924109,0.693818904315163,1.5443050663716267
1116,Clostridium leptum DSM 753,Spermine NONOate,100,fit_baranyi_model,0.0,48.0,48.0,0.07167,0.07567,0.07272,0.00054,0.004,0.00105,0.00054,0.07271,0.07518,0.07255,0.0,0.0,48.0,0.71894,-0.079,-0.14852,14.674210000000002,-0.030700000000000005,14.415990000000003,-0.008782093827594135,-0.1701847241123691,-0.37628274378462395,0.4205085115689423,-0.13474105015564486
1117,Clostridium leptum DSM 753,Spermine NONOate,500,fit_baranyi_model,0.0,48.0,48.0,0.07067,0.07333,0.07217,0.00054,0.00266,0.0015,0.00054,0.07217,0.07191,0.07281,0.0,11.5883,48.0,0.39742,-0.08134,-0.14852,14.674210000000002,-0.031240000000000004,14.413110000000001,-0.026378891192221605,-0.1701847241123691,-0.37628274378462395,0.40834827920831973,-0.16449807988089493
1508,Clostridium methylpentosum DSM 5476,DEA NONOate,1,fit_baranyi_model,0.0,48.0,48.0,0.1909,0.6961,0.52698,0.18622,0.5052,0.33608,0.18622,0.52736,0.2132,0.66068,0.5535,7.68362,13.88189,0.99352,-0.01937,0.02020999999999995,-0.3171199999999992,0.059150000000000036,-0.2571299999999992,0.43821299393719787,0.7605713188318655,1.0125303422584795,1.3898988696461565,3.6012135246736996
1509,Clostridium methylpentosum DSM 5476,DEA NONOate,10,fit_baranyi_model,0.0,48.0,48.0,0.14977,0.6884,0.49586,0.19884,0.53863,0.34609,0.19884,0.49583,0.16876,0.63964,0.58177,8.26131,14.20029,0.98942,-0.02707000000000004,0.04847999999999997,0.0012800000000012801,0.027619999999999978,0.05031000000000119,0.3731721697218419,0.936913829980044,0.7915282799241352,1.0917514150176688,3.19336569464369
1510,Clostridium methylpentosum DSM 5476,DEA NONOate,100,fit_baranyi_model,0.0,48.0,48.0,0.48633,0.7942,0.69099,0.07203,0.30787,0.20466,0.07203,0.6914,0.49745,0.72277,0.33449,1.78735,5.34346,0.71059,0.07872999999999997,-0.19880000000000003,-8.85555,0.22319,-8.752429999999999,1.271639225934241,-0.36488804593878704,1.6391434770571616,2.278652391043709,4.824547048096324
1511,Clostridium methylpentosum DSM 5476,DEA NONOate,500,fit_baranyi_model,0.0,48.0,48.0,0.07077,0.4944,0.23872,0.18014,0.42363,0.16795,0.18014,0.23847,0.07584,0.48625,0.44141,12.5853,28.5118,0.99811,-0.22107000000000004,-0.09188000000000002,14.312790000000001,-0.22974000000000003,13.770100000000001,-0.4350358683795628,0.06192679336211794,-0.3589012982943744,-0.5185087596727405,-1.2505191329845597
1513,Clostridium methylpentosum DSM 5476,DETA NONOate,1,fit_baranyi_model,0.0,48.0,48.0,0.05423,0.6945,0.25422,0.26291,0.64027,0.19999,0.26291,0.25362,0.056,0.68119,0.52276,16.84856,32.22986,0.99906,-0.020970000000000044,-0.01053000000000004,18.03085,-0.21459,17.78476,0.4335021776932108,0.483025577750337,-0.5263468140010739,-0.45658583928338076,-0.0664048978409068
1514,Clostridium methylpentosum DSM 5476,DETA NONOate,10,fit_baranyi_model,0.0,48.0,48.0,0.05953,0.59427,0.4082,0.20344,0.53474,0.34867,0.20344,0.40865,0.06663,0.55316,0.56576,7.81683,13.81655,0.98662,-0.12120000000000009,0.03247,-0.38246,-0.05956,-0.53075,-0.21806957946304562,0.8437842281130316,1.031313347350885,0.09053681794239878,1.7475648139432698
1515,Clostridium methylpentosum DSM 5476,DETA NONOate,100,fit_baranyi_model,0.0,48.0,48.0,0.05141,0.41441,0.07522,0.06626,0.363,0.02381,0.06626,0.07436,0.05243,0.77305,0.49899,23.53061,47.15691,0.99841,-0.30106000000000005,-0.03430000000000005,32.9579,-0.39385000000000003,32.22869,-0.5880814937700897,0.3310834737756772,-0.9835645637387992,-1.00459927625678,-2.2451618599899916
1516,Clostridium methylpentosum DSM 5476,DETA NONOate,500,fit_baranyi_model,0.0,48.0,48.0,0.0622,0.27603,0.07121,0.03496,0.21383,0.00901,0.03496,0.07073,0.26984,0.06484,0.0,20.71946,48.0,0.99246,-0.43944000000000005,-0.53329,33.80099,-0.39748,32.43078,-0.9015241447558627,-1.1854508968394097,-1.044408794872596,-1.0127166313451617,-4.14410046781303
1517,Clostridium methylpentosum DSM 5476,Spermine NONOate,1,fit_baranyi_model,0.0,48.0,48.0,0.09393,0.78003,0.51246,0.25068,0.6861,0.41853,0.25068,0.51283,0.09099,0.70103,0.43289,6.08627,14.05963,0.98232,0.06455999999999995,-0.10040000000000004,-0.13937999999999917,0.04461999999999999,-0.13059999999999927,1.1692355753711758,0.023707401360806835,0.9360979523523663,1.236640342581187,3.3656812716655358
1518,Clostridium methylpentosum DSM 5476,Spermine NONOate,10,fit_baranyi_model,0.0,48.0,48.0,0.09847,0.7957,0.51477,0.25754,0.69723,0.4163,0.25754,0.51501,0.10279,0.70774,0.51931,7.62217,14.67745,0.97785,0.08022999999999991,-0.013979999999999992,0.47844000000000086,0.04679999999999995,0.5914900000000007,1.2882373062140502,0.47076907763319575,0.5877155578721517,1.2694556682403744,3.616177609959772
1519,Clostridium methylpentosum DSM 5476,Spermine NONOate,100,fit_baranyi_model,0.0,48.0,48.0,0.0645,0.69157,0.30971,0.27243,0.62707,0.24521,0.27243,0.30917,0.07403,0.68175,0.56297,16.25508,28.87395,0.99724,-0.023900000000000032,0.02967999999999993,14.674940000000001,-0.15904000000000001,14.521680000000002,0.403355543056156,0.8216716350317625,-0.3844064173236633,-0.2961325580169685,0.5444882027472867
1520,Clostridium methylpentosum DSM 5476,Spermine NONOate,500,fit_baranyi_model,0.0,48.0,48.0,0.05653,0.07627,0.06073,0.00402,0.01974,0.0042,0.00402,0.06066,0.07155,0.05894,0.0,0.50562,48.0,0.56977,-0.6392,-0.53329,33.80099,-0.40755,32.220949999999995,-1.185214021100828,-1.1854508968394097,-1.044408794872596,-1.035002630748252,-4.4500763435610855
234,Clostridium nexile DSM 1787,DEA NONOate,1,fit_baranyi_model,0.0,48.0,48.0,0.092,1.15533,0.93701,0.31416,1.06333,0.84501,0.31416,0.93903,0.08413,1.08592,0.67221,4.19185,6.23588,0.98005,0.12765999999999988,0.3651,-1.2033399999999999,0.12379000000000007,-0.5867899999999999,1.6164647023652212,1.8654755630749165,1.2101490579001675,1.9176324113255092,6.609721734665814
235,Clostridium nexile DSM 1787,DEA NONOate,10,fit_baranyi_model,0.0,48.0,48.0,0.08746,1.15743,0.9301,0.33029,1.06997,0.84264,0.33029,0.93206,0.07328,1.09371,0.65136,4.41003,6.7705,0.98598,0.12975999999999988,0.34425000000000006,-0.6687199999999995,0.11682000000000003,-0.07788999999999957,1.6304740770167208,1.8407041197699643,1.1180679544850232,1.8349746186197562,6.424220769891464
236,Clostridium nexile DSM 1787,DEA NONOate,100,fit_baranyi_model,0.0,48.0,48.0,0.053,0.83867,0.38243,0.3497,0.78567,0.32943,0.3497,0.38218,0.0528,0.81954,0.56108,14.98004,26.69869,0.99917,-0.18900000000000006,0.25397000000000003,19.25947,-0.43305999999999994,18.891379999999998,-0.4095720234074954,1.642757069132645,-0.5678590172389101,-1.1056840108886945,-0.44035798240245494
237,Clostridium nexile DSM 1787,DEA NONOate,500,fit_baranyi_model,0.0,48.0,48.0,0.046,0.91467,0.38713,0.37792,0.86867,0.34113,0.37792,0.38658,0.04693,0.89476,0.49925,13.93662,27.91507,0.9982,-0.1130000000000001,0.19214000000000003,20.47585,-0.42866,20.12633,-0.19325924717073253,1.4812968290862227,-0.6120681991383252,-1.0841030157817326,-0.40813363300456773
239,Clostridium nexile DSM 1787,DETA NONOate,1,fit_baranyi_model,0.0,48.0,48.0,0.08167,1.05067,0.89113,0.28644,0.969,0.80946,0.28644,0.8929,0.04795,1.03136,0.5005,2.75528,5.505,0.99476,0.02299999999999991,0.19338999999999995,-1.9342199999999998,0.07766000000000006,-1.64017,0.8361797303708984,1.48601309534842,1.2849580739276085,1.570195610707838,5.177346510354765
240,Clostridium nexile DSM 1787,DETA NONOate,10,fit_baranyi_model,0.0,48.0,48.0,0.0982,1.16519,0.95986,0.3252,1.06699,0.86166,0.3252,0.96174,0.04698,1.12819,0.45779,2.7064,5.91192,0.99426,0.13751999999999986,0.15067999999999998,-1.5272999999999994,0.14650000000000007,-1.0925999999999996,1.6629419793111868,1.3425162754980948,1.2366043832732063,2.0252591213169207,6.267321759399408
241,Clostridium nexile DSM 1787,DETA NONOate,100,fit_baranyi_model,0.0,48.0,48.0,0.03967,0.88733,0.34172,0.36433,0.84766,0.30205,0.36433,0.34113,0.03679,0.87341,0.49659,14.74717,29.69694,0.99925,-0.14034000000000013,0.18947999999999998,22.257720000000003,-0.47411,21.832750000000004,-0.28844964662812667,1.4693270371296894,-0.695941546307988,-1.2229482891073453,-0.7380124449137705
242,Clostridium nexile DSM 1787,DETA NONOate,500,fit_baranyi_model,0.0,48.0,48.0,0.03885,0.75297,0.24654,0.29008,0.71412,0.20769,0.29008,0.24583,0.03952,0.72825,0.63291,20.93571,33.07824,0.99934,-0.27470000000000006,0.3258,25.639020000000002,-0.56941,25.12071,-0.5321897309193043,1.7870739865234517,-0.7399717672394818,-1.5372814194864948,-1.0223689311218291
243,Clostridium nexile DSM 1787,Spermine NONOate,1,fit_baranyi_model,0.0,48.0,48.0,0.08967,1.15067,0.94288,0.32453,1.061,0.85321,0.32453,0.94484,0.07049,1.10433,0.58725,3.77351,6.42569,0.99109,0.123,0.28014000000000006,-1.0135299999999994,0.12960000000000005,-0.4807899999999993,1.575221813759754,1.6861766060770875,1.1829116448644825,1.9526316900979248,6.396941754799249
244,Clostridium nexile DSM 1787,Spermine NONOate,10,fit_baranyi_model,0.0,48.0,48.0,0.045,0.99416,0.51731,0.41881,0.94916,0.47231,0.41881,0.5173,0.03919,0.97231,0.42973,9.58971,22.31571,0.99807,-0.03351000000000004,0.12262,14.87649,-0.29794,14.66766,0.3148320207301748,1.2683607034462914,-0.3918927459803817,-0.7692921625470716,0.4220078156490129
245,Clostridium nexile DSM 1787,Spermine NONOate,100,fit_baranyi_model,0.0,48.0,48.0,0.061,1.04733,0.42461,0.40988,0.98633,0.36361,0.40988,0.42385,0.06195,1.03949,0.36239,10.46589,28.87993,0.99821,0.01966000000000001,0.055279999999999996,21.440710000000003,-0.39138999999999996,21.124260000000003,0.8010474246733299,0.9729070842408611,-0.6408853108282503,-0.9977418501638919,0.13532734792204892
246,Clostridium nexile DSM 1787,Spermine NONOate,500,fit_baranyi_model,0.0,48.0,48.0,0.06698,1.0512,0.3896,0.40021,0.98422,0.32262,0.40021,0.38851,0.07023,1.02881,0.434,13.43142,30.94769,0.99736,0.02352999999999983,0.12689,23.508470000000003,-0.42672999999999994,23.232160000000004,0.8393276658762474,1.2762098141747074,-0.7149430001114442,-1.077568624346619,0.32302585559289176
442,Clostridium saccharolyticum WM1 DSMZ 2544,DEA NONOate,1,fit_baranyi_model,0.0,48.0,48.0,0.036,0.866,0.50391,0.32667,0.83,0.46791,0.32667,0.50433,0.03892,0.84646,0.25116,4.67396,18.6094,0.99743,-0.15400000000000003,-0.17521000000000003,4.199610000000002,-0.14623000000000008,3.7241700000000013,-0.34415365894707195,-0.28352192549662913,0.09147667279425037,-0.27830168756579526,-0.8145005992152461
443,Clostridium saccharolyticum WM1 DSMZ 2544,DEA NONOate,10,fit_baranyi_model,0.0,48.0,48.0,0.038,1.09,0.72523,0.41654,1.052,0.68723,0.41654,0.72606,0.04174,1.05491,0.40745,5.82788,14.30322,0.99643,0.07000000000000006,-0.018920000000000048,-0.10656999999999961,0.07550000000000001,0.020010000000000416,1.2049354338870706,0.44730528078111165,0.9146786412719053,1.5542696066845807,4.121188962624668
444,Clostridium saccharolyticum WM1 DSMZ 2544,DEA NONOate,100,fit_baranyi_model,0.0,48.0,48.0,0.04,0.97167,0.5316,0.36219,0.93167,0.4916,0.36219,0.53183,0.026,0.9706,0.19501,3.82193,19.5987,0.99913,-0.048329999999999984,-0.23136000000000004,5.188910000000002,-0.11873,4.790490000000001,0.18931001061841743,-0.4640071225613518,0.028859085604391908,-0.22398961660176372,-0.46982764294030616
445,Clostridium saccharolyticum WM1 DSMZ 2544,DEA NONOate,500,fit_baranyi_model,0.0,48.0,48.0,0.03967,0.88533,0.4131,0.30882,0.84566,0.37343,0.30882,0.41286,0.03254,0.95775,0.1419,3.53268,24.8964,0.99925,-0.13467000000000007,-0.28447,10.48661,-0.23770000000000002,9.82977,-0.27048547902722114,-0.5731153914071754,-0.21877306861158433,-0.5408824784439604,-1.6032564174899413
447,Clostridium saccharolyticum WM1 DSMZ 2544,DETA NONOate,1,fit_baranyi_model,0.0,48.0,48.0,0.02433,1.108,0.76292,0.43338,1.08367,0.73859,0.43338,0.76395,0.047,1.08246,0.54437,7.51705,13.80872,0.9979,0.08800000000000008,0.118,-0.60107,0.11338999999999999,-0.28167999999999993,1.3716572255726533,1.252987625400193,1.0948395606949621,1.7739218615170373,5.493406273184846
448,Clostridium saccharolyticum WM1 DSMZ 2544,DETA NONOate,10,fit_baranyi_model,0.0,48.0,48.0,0.03767,1.04267,0.70705,0.39153,1.005,0.66938,0.39153,0.70799,0.04216,1.00145,0.44683,6.07139,13.5876,0.99714,0.022669999999999968,0.020459999999999978,-0.8221899999999991,0.05742999999999998,-0.7216299999999992,0.8337809991251108,0.7680753131709815,1.1497417570435924,1.3647436857995612,4.116341755139246
449,Clostridium saccharolyticum WM1 DSMZ 2544,DETA NONOate,100,fit_baranyi_model,0.0,48.0,48.0,0.044,0.73633,0.35393,0.23423,0.69233,0.30993,0.23423,0.35373,0.02149,0.8138,0.10181,2.36927,23.27037,0.99909,-0.28367,-0.32456,8.86058,-0.29683000000000004,7.95552,-0.5507908625292608,-0.6611618742897375,-0.08919249600723042,-0.761352674464305,-2.062497907290534
450,Clostridium saccharolyticum WM1 DSMZ 2544,DETA NONOate,500,fit_baranyi_model,0.0,48.0,48.0,0.03967,0.58967,0.28083,0.18096,0.55,0.24116,0.18096,0.28065,0.01606,0.69052,0.08436,2.06078,24.42752,0.99772,-0.43033,-0.34201000000000004,10.017730000000002,-0.36991,8.875480000000001,-0.8845926423808339,-0.7087518565195292,-0.1701847241123691,-0.9421375113905307,-2.705666734403263
451,Clostridium saccharolyticum WM1 DSMZ 2544,Spermine NONOate,1,fit_baranyi_model,0.0,48.0,48.0,0.03933,0.949,0.63595,0.35851,0.90967,0.59662,0.35851,0.63675,0.03607,0.91137,0.42859,6.00522,14.01156,0.99663,-0.07100000000000006,0.0022199999999999998,-0.39822999999999986,-0.013809999999999989,-0.4808199999999999,0.04845223185782199,0.621485358155734,1.0400895498007985,0.645630749275982,2.3556578890903364
452,Clostridium saccharolyticum WM1 DSMZ 2544,Spermine NONOate,10,fit_baranyi_model,0.0,48.0,48.0,0.03933,0.87333,0.57354,0.32332,0.834,0.53421,0.32332,0.57425,0.0395,0.82887,0.39898,5.7691,14.45973,0.9955,-0.14666999999999997,-0.027390000000000025,0.049940000000001206,-0.07630999999999999,-0.20042999999999878,-0.3064711733660152,0.3870776830245226,0.7680753131709815,-0.023839063182251485,0.8248427596472375
453,Clostridium saccharolyticum WM1 DSMZ 2544,Spermine NONOate,100,fit_baranyi_model,0.0,48.0,48.0,0.04233,0.16467,0.10618,0.04515,0.12234,0.06385,0.04515,0.10619,0.03901,0.16062,0.17306,3.56571,20.60448,0.99748,-0.85533,-0.25331000000000004,6.19469,-0.54437,4.5416799999999995,-1.6159454578478454,-0.5092020438642008,0.0012545690351248712,-1.3977772278439233,-3.521670160520845
454,Clostridium saccharolyticum WM1 DSMZ 2544,Spermine NONOate,500,fit_baranyi_model,0.0,48.0,48.0,0.032,0.04333,0.0377,0.00355,0.01133,0.0057,0.00355,0.03771,0.04221,0.03179,0.0,3.71268,48.0,0.97657,-0.97667,-0.42637,33.59021,-0.61285,31.57432,-1.9766052353887942,-0.8808881195869299,-1.035789621854487,-1.7387310479091869,-5.632014024739398
1274,Clostridium scindens ATCC 35704,DEA NONOate,1,fit_baranyi_model,0.0,48.0,48.0,0.11363,1.18733,1.04251,0.21917,1.0737,0.92888,0.21917,1.04491,0.1142,1.10701,1.42015,3.71287,2.61441,0.95818,0.018899999999999917,0.14287000000000005,0.08678000000000008,0.02245000000000008,0.27100000000000013,0.7961018789149613,1.322598308135611,0.751753620748972,1.0500183387120439,3.9204721465115884
1275,Clostridium scindens ATCC 35704,DEA NONOate,10,fit_baranyi_model,0.0,48.0,48.0,0.1195,1.22003,1.09259,0.23555,1.10053,0.97309,0.23555,1.09503,0.10558,1.16555,1.26784,3.44419,2.71658,0.9818,0.05159999999999987,-0.009439999999999893,0.18895000000000017,0.07257000000000002,0.30368000000000017,1.0569222971104217,0.4924147739871245,0.7013589699664748,1.5213320568634423,3.772028097927463
1276,Clostridium scindens ATCC 35704,DEA NONOate,100,fit_baranyi_model,0.0,48.0,48.0,0.11063,1.29877,1.15218,0.29714,1.18814,1.04155,0.29714,1.15467,0.08053,1.26358,0.86604,3.14062,3.6264,0.99299,0.1303399999999999,-0.41123999999999994,1.09877,0.13221000000000016,0.9500800000000001,1.6352027262894704,-0.844296079051722,0.4116024642328757,1.9795867018329045,3.182095813303529
1277,Clostridium scindens ATCC 35704,DEA NONOate,500,fit_baranyi_model,0.0,48.0,48.0,0.11747,1.2154,0.98081,0.3331,1.09793,0.86334,0.3331,0.98283,0.11237,1.14298,0.68435,4.56208,6.66634,0.98292,0.046969999999999956,-0.59293,4.13871,-0.03962999999999994,3.55312,1.0074898798288212,-1.2903336675686967,0.09765921425735356,0.295333064095248,0.11014849061272608
1279,Clostridium scindens ATCC 35704,DETA NONOate,1,fit_baranyi_model,0.0,48.0,48.0,0.1208,1.11423,1.00331,0.19439,0.99343,0.88251,0.19439,1.00555,0.10542,1.06008,1.26985,2.88368,2.27088,0.98618,-0.054200000000000026,-0.007430000000000048,-0.2567499999999998,-0.01690999999999998,-0.33528999999999987,0.1476567537281078,0.5055707016609194,0.985824997018585,0.6029430938482406,2.2419955462558527
1280,Clostridium scindens ATCC 35704,DETA NONOate,10,fit_baranyi_model,0.0,48.0,48.0,0.12037,1.2394,1.10995,0.23178,1.11903,0.98958,0.23178,1.11242,0.10381,1.18252,1.11746,2.82454,2.52764,0.98789,0.07096999999999998,-0.15982000000000007,1.0000000000065512e-05,0.08996000000000004,0.0011200000000000099,1.220822066874775,-0.23119343116722776,0.7950976189848875,1.6563524250973025,3.4410786797897375
1281,Clostridium scindens ATCC 35704,DETA NONOate,100,fit_baranyi_model,0.0,48.0,48.0,0.33113,1.20557,1.08061,0.19614,0.87444,0.74948,0.19614,1.08173,0.46055,1.17084,0.47177,2.27062,4.813,0.95745,0.03713999999999995,-0.80551,2.28537,0.059270000000000156,1.57627,0.9309835809095599,-1.6049665876008992,0.2243572377715234,1.3916789352267318,0.9420531663069159
1282,Clostridium scindens ATCC 35704,DETA NONOate,500,fit_baranyi_model,0.0,48.0,48.0,0.1196,0.96143,0.6506,0.31511,0.84183,0.531,0.31511,0.65122,0.19668,0.96427,0.27721,5.02296,18.11981,0.99586,-0.20700000000000007,-1.00007,15.59218,-0.3712399999999999,14.01387,-0.4213146643854913,-1.871577231261075,-0.41725602589242156,-0.9497143448444755,-3.6598622663834632
1283,Clostridium scindens ATCC 35704,Spermine NONOate,1,fit_baranyi_model,0.0,48.0,48.0,0.11353,1.19237,1.06474,0.22208,1.07884,0.95121,0.22208,1.06715,0.10596,1.13134,1.30034,3.3124,2.54732,0.97267,0.02393999999999985,0.02306000000000008,0.019690000000000207,0.04469000000000012,0.11138000000000026,0.8416295633393629,0.7857710307857125,0.78713690160688,1.2420605724635145,3.6565980681954704
1284,Clostridium scindens ATCC 35704,Spermine NONOate,10,fit_baranyi_model,0.0,48.0,48.0,0.11437,1.23397,1.10293,0.24777,1.1196,0.98856,0.24777,1.10541,0.10618,1.18202,1.2677,3.73793,2.9486,0.98592,0.06553999999999993,-0.009579999999999922,0.42097000000000007,0.08295000000000008,0.5598800000000002,1.1885286146589005,0.4892741421353694,0.6170192958964584,1.608482227168615,3.903304279859343
1285,Clostridium scindens ATCC 35704,Spermine NONOate,100,fit_baranyi_model,0.0,48.0,48.0,0.10717,1.34727,1.13565,0.33918,1.2401,1.02848,0.33918,1.13818,0.09641,1.27729,0.81929,3.99994,4.8822,0.97902,0.1788399999999999,-0.45799,2.3545700000000003,0.11572000000000005,2.1911400000000003,1.8534949355101893,-1.0188967832692666,0.2147858865572861,1.8167333634055967,2.8661174022038054
